4,80,6
4,81,3
4,82,6
4,83,5
4,84,3
4,85,10
4,86,7
4,87,2
4,88,6
4,89,8
4,90,9
4,91,3
4,92,9
4,93,6
4,94,1
4,95,3
4,96,8
4,97,4
4,98,7
4,99,5
5,0,7
5,1,2
5,2,7
5,3,10
5,4,6
5,5,3
5,6,6
5,7,8
5,8,5
5,9,1
5,10,6
5,11,1
5,12,5
5,13,1
5,14,5
5,15,10
5,16,10
5,17,3
5,18,1
5,19,7
5,20,10
5,21,10
5,22,10
5,23,9
5,24,7
5,25,10
5,26,3
5,27,5
5,28,5
5,29,10
5,30,1
5,31,2
5,32,3
5,33,9
5,34,3
5,35,9
5,36,1
5,37,1
5,38,6
5,39,6
5,40,1
5,41,4
5,42,8
5,43,7
5,44,6
5,45,2
5,46,6
5,47,8
5,48,7
5,49,7
5,50,4
5,51,6
5,52,8
5,53,5
5,54,6
5,55,4
5,56,7
5,57,9
5,58,10
5,59,1
5,60,10
5,61,3
5,62,4
5,63,2
5,64,1
5,65,9
5,66,2
5,67,4
5,68,9
5,69,10
5,70,1
5,71,1
5,72,5
5,73,8
5,74,7
5,75,10
5,76,1
5,77,3
5,78,9
5,79,7
5,80,1
5,81,3
5,82,3
5,83,8
5,84,9
5,85,8
5,86,3
5,87,5
5,88,8
5,89,5
5,90,6
5,91,7
5,92,7
5,93,1
5,94,1
5,95,7
5,96,9
5,97,2
5,98,10
5,99,9
6,0,3
6,1,10
6,2,1
6,3,7
6,4,9
6,5,8
6,6,7
6,7,10
6,8,2
6,9,7
6,10,8
6,11,4
6,12,9
6,13,10
6,14,1
6,15,8
6,16,10
6,17,5
6,18,2
6,19,7
6,20,9
6,21,9
6,22,6
6,23,5
6,24,2
6,25,8
6,26,4
6,27,2
6,28,1
6,29,5
6,30,3
6,31,4
6,32,7
6,33,3
6,34,10
6,35,5
6,36,2
6,37,8
6,38,6
6,39,3
6,40,5
6,41,4
6,42,6
6,43,5
6,44,5
6,45,8
6,46,4
6,47,4
6,48,3
6,49,8
6,50,3
6,51,3
6,52,6
6,53,10
6,54,8
6,55,9
6,56,7
6,57,3
6,58,1
6,59,7
6,60,7
6,61,5
6,62,2
6,63,3
6,64,7
6,65,2
6,66,10
6,67,9
6,68,1
6,69,5
6,70,3
6,71,5
6,72,8
6,73,1
6,74,10
6,75,3
6,76,8
6,77,5
6,78,8
6,79,2
6,80,2
6,81,10
6,82,5
6,83,10
6,84,1
6,85,4
6,86,8
6,87,9
6,88,6
6,89,10
6,90,6
6,91,4
6,92,4
6,93,9
6,94,7
6,95,3
6,96,10
6,97,6
6,98,1
6,99,1
7,0,2
7,1,3
7,2,7
7,3,10
7,4,5
7,5,8
7,6,2
7,7,5
7,8,3
7,9,1
7,10,6
7,11,4
7,12,3
7,13,2
7,14,3
7,15,3
7,16,7
7,17,3
7,18,2
7,19,4
7,20,4
7,21,9
7,22,8
7,23,8
7,24,7
7,25,6
7,26,10
7,27,9
7,28,3
7,29,2
7,30,1
7,31,4
7,32,6
7,33,7
7,34,3
7,35,1
7,36,7
7,37,6
7,38,5
7,39,9
7,40,7
7,41,2
7,42,4
7,43,1
7,44,4
7,45,9
7,46,3
7,47,2
7,48,1
7,49,6
7,50,6
7,51,6
7,52,4
7,53,5
7,54,3
7,55,3
7,56,2
7,57,4
7,58,3
7,59,4
7,60,7
7,61,3
7,62,7
7,63,3
7,64,1
7,65,2
7,66,5
7,67,7
7,68,9
7,69,9
7,70,5
7,71,7
7,72,10
7,73,1
7,74,7
7,75,5
7,76,9
7,77,2
7,78,9
7,79,1
7,80,7
7,81,4
7,82,6
7,83,3
7,84,10
7,85,1
7,86,5
7,87,1
7,88,6
7,89,7
7,90,4
7,91,3
7,92,1
7,93,2
7,94,5
7,95,1
7,96,3
7,97,9
7,98,8
7,99,4
8,0,9
8,1,4
8,2,10
8,3,10
8,4,4
8,5,7
8,6,5
8,7,4
8,8,10
8,9,3
8,10,4
8,11,6
8,12,8
8,13,2
8,14,8
8,15,9
8,16,2
8,17,4
8,18,9
8,19,7
8,20,2
8,21,4
8,22,1
8,23,2
8,24,5
8,25,7
8,26,3
8,27,10
8,28,5
8,29,2
8,30,3
8,31,5
8,32,5
8,33,4
8,34,5
8,35,1
8,36,2
8,37,1
8,38,4
8,39,1
8,40,5
8,41,10
8,42,7
8,43,4
8,44,3
8,45,6
8,46,2
8,47,4
8,48,10
8,49,10
8,50,2
8,51,1
8,52,5
8,53,3
8,54,5
8,55,9
8,56,1
8,57,7
8,58,10
8,59,8
8,60,8
8,61,2
8,62,2
8,63,4
8,64,6
8,65,6
8,66,6
8,67,9
8,68,8
8,69,2
8,70,10
8,71,4
8,72,1
8,73,6
8,74,7
8,75,3
8,76,3
8,77,8
8,78,8
8,79,2
8,80,9
8,81,1
8,82,5
8,83,3
8,84,5
8,85,9
8,86,4
8,87,6
8,88,7
8,89,3
8,90,3
8,91,6
8,92,7
8,93,4
8,94,9
8,95,2
8,96,2
8,97,7
8,98,2
8,99,1
9,0,8
9,1,1
9,2,5
9,3,10
9,4,8
9,5,1
9,6,2
9,7,1
9,8,1
9,9,1
9,10,4
9,11,1
9,12,1
9,13,8
9,14,6
9,15,8
9,16,8
9,17,9
9,18,3
9,19,4
9,20,1
9,21,7
9,22,9
9,23,7
9,24,2
9,25,10
9,26,10
9,27,5
9,28,6
9,29,2
9,30,6
9,31,3
9,32,4
9,33,10
9,34,2
9,35,2
9,36,2
9,37,5
9,38,4
9,39,4
9,40,5
9,41,7
9,42,5
9,43,7
9,44,5
9,45,10
9,46,4
9,47,2
9,48,10
9,49,8
9,50,8
9,51,10
9,52,6
9,53,6
9,54,9
9,55,8
9,56,5
9,57,10
9,58,2
9,59,10
9,60,3
9,61,7
9,62,2
9,63,7
9,64,8
9,65,3
9,66,8
9,67,2
9,68,7
9,69,1
9,70,5
9,71,3
9,72,7
9,73,1
9,74,2
9,75,3
9,76,10
9,77,7
9,78,7
9,79,9
9,80,5
9,81,4
9,82,1
9,83,10
9,84,1
9,85,1
9,86,9
9,87,6
9,88,10
9,89,1
9,90,7
9,91,3
9,92,7
9,93,9
9,94,9
9,95,7
9,96,3
9,97,8
9,98,8
9,99,2
10,0,10
10,1,4
10,2,4
10,3,8
10,4,5
10,5,5
10,6,1
10,7,6
10,8,4
10,9,9
10,10,7
10,11,8
10,12,4
10,13,9
10,14,9
10,15,4
10,16,9
10,17,8
10,18,1
10,19,10
10,20,8
10,21,8
10,22,4
10,23,6
10,24,6
10,25,4
10,26,4
10,27,10
10,28,1
10,29,3
10,30,1
10,31,10
10,32,7
10,33,7
10,34,10
10,35,3
10,36,3
10,37,10
10,38,8
10,39,6
10,40,10
10,41,4
10,42,5
10,43,3
10,44,2
10,45,4
10,46,8
10,47,2
10,48,3
10,49,9
10,50,4
10,51,2
10,52,6
10,53,7
10,54,9
10,55,1
10,56,1
10,57,3
10,58,10
10,59,3
10,60,5
10,61,3
10,62,5
10,63,3
10,64,9
10,65,4
10,66,5
10,67,3
10,68,5
10,69,5
10,70,9
10,71,4
10,72,8
10,73,3
10,74,6
10,75,2
10,76,8
10,77,3
10,78,5
10,79,10
10,80,3
10,81,8
10,82,1
10,83,8
10,84,5
10,85,10
10,86,8
10,87,5
10,88,4
10,89,10
10,90,9
10,91,10
10,92,4
10,93,3
10,94,5
10,95,4
10,96,6
10,97,9
10,98,6
10,99,10
11,0,3
11,1,4
11,2,3
11,3,3
11,4,7
11,5,10
11,6,6
11,7,4
11,8,5
11,9,10
11,10,6
11,11,7
11,12,8
11,13,6
11,14,5
11,15,4
11,16,7
11,17,4
11,18,10
11,19,2
11,20,5
11,21,8
11,22,4
11,23,10
11,24,1
11,25,8
11,26,3
11,27,6
11,28,8
11,29,9
11,30,6
11,31,3
11,32,2
11,33,10
11,34,5
11,35,10
11,36,2
11,37,2
11,38,6
11,39,8
11,40,1
11,41,1
11,42,4
11,43,10
11,44,8
11,45,10
11,46,3
11,47,7
11,48,6
11,49,2
11,50,10
11,51,2
11,52,10
11,53,3
11,54,2
11,55,10
11,56,10
11,57,4
11,58,7
11,59,10
11,60,2
11,61,4
11,62,2
11,63,6
11,64,6
11,65,8
11,66,5
11,67,7
11,68,9
11,69,2
11,70,4
11,71,1
11,72,2
11,73,9
11,74,3
11,75,2
11,76,9
11,77,5
11,78,8
11,79,6
11,80,9
11,81,7
11,82,7
11,83,8
11,84,2
11,85,8
11,86,9
11,87,3
11,88,2
11,89,7
11,90,2
11,91,5
11,92,1
11,93,5
11,94,10
11,95,6
11,96,2
11,97,7
11,98,4
11,99,2
12,0,10
12,1,7
12,2,5
12,3,2
12,4,7
12,5,7
12,6,5
12,7,7
12,8,3
12,9,2
12,10,2
12,11,1
12,12,10
12,13,9
12,14,10
12,15,1
12,16,8
12,17,8
12,18,4
12,19,9
12,20,5
12,21,7
12,22,6
12,23,7
12,24,2
12,25,7
12,26,4
12,27,5
12,28,3
12,29,7
12,30,7
12,31,3
12,32,5
12,33,3
12,34,6
12,35,1
12,36,9
12,37,10
12,38,8
12,39,1
12,40,3
12,41,1
12,42,2
12,43,4
12,44,9
12,45,1
12,46,5
12,47,7
12,48,1
12,49,10
12,50,7
12,51,7
12,52,8
12,53,4
12,54,3
12,55,9
12,56,1
12,57,6
12,58,4
12,59,5
12,60,4
12,61,2
12,62,7
12,63,8
12,64,4
12,65,4
12,66,10
12,67,2
12,68,5
12,69,9
12,70,4
12,71,9
12,72,10
12,73,7
12,74,3
12,75,10
12,76,10
12,77,9
12,78,8
12,79,10
12,80,10
12,81,7
12,82,8
12,83,7
12,84,10
12,85,2
12,86,6
12,87,10
12,88,9
12,89,9
12,90,5
12,91,2
12,92,10
12,93,3
12,94,1
12,95,5
12,96,7
12,97,2
12,98,6
12,99,3
13,0,1
13,1,1
13,2,2
13,3,2
13,4,8
13,5,4
13,6,1
13,7,7
13,8,4
13,9,9
13,10,8
13,11,3
13,12,7
13,13,7
13,14,9
13,15,6
13,16,8
13,17,6
13,18,6
13,19,6
13,20,4
13,21,10
13,22,9
13,23,5
13,24,4
13,25,9
13,26,9
13,27,10
13,28,10
13,29,6
13,30,5
13,31,2
13,32,7
13,33,6
13,34,3
13,35,6
13,36,1
13,37,6
13,38,4
13,39,4
13,40,6
13,41,3
13,42,8
13,43,2
13,44,9
13,45,6
13,46,7
13,47,6
13,48,2
13,49,2
13,50,3
13,51,7
13,52,3
13,53,1
13,54,4
13,55,7
13,56,1
13,57,2
13,58,8
13,59,2
13,60,10
13,61,4
13,62,4
13,63,6
13,64,9
13,65,6
13,66,3
13,67,1
13,68,3
13,69,6
13,70,6
13,71,8
13,72,8
13,73,3
13,74,9
13,75,8
13,76,1
13,77,6
13,78,5
13,79,4
13,80,9
13,81,7
13,82,10
13,83,4
13,84,9
13,85,3
13,86,2
13,87,9
13,88,7
13,89,1
13,90,10
13,91,6
13,92,5
13,93,5
13,94,3
13,95,5
13,96,3
13,97,7
13,98,6
13,99,5
14,0,2
14,1,3
14,2,3
14,3,1
14,4,6
14,5,1
14,6,10
14,7,8
14,8,8
14,9,4
14,10,1
14,11,7
14,12,2
14,13,10
14,14,2
14,15,10
14,16,5
14,17,3
14,18,10
14,19,3
14,20,3
14,21,9
14,22,10
14,23,7
14,24,4
14,25,4
14,26,4
14,27,6
14,28,10
14,29,9
14,30,2
14,31,3
14,32,1
14,33,4
14,34,5
14,35,8
14,36,5
14,37,4
14,38,5
14,39,2
14,40,7
14,41,5
14,42,10
14,43,10
14,44,7
14,45,1
14,46,9
14,47,3
14,48,5
14,49,8
14,50,5
14,51,8
14,52,8
14,53,6
14,54,6
14,55,1
14,56,9
14,57,9
14,58,8
14,59,10
14,60,9
14,61,10
14,62,4
14,63,2
14,64,5
14,65,8
14,66,9
14,67,9
14,68,1
14,69,6
14,70,3
14,71,9
14,72,10
14,73,4
14,74,8
14,75,8
14,76,5
14,77,8
14,78,10
14,79,1
14,80,5
14,81,6
14,82,8
14,83,4
14,84,3
14,85,6
14,86,7
14,87,3
14,88,6
14,89,4
14,90,2
14,91,5
14,92,5
14,93,7
14,94,8
14,95,2
14,96,4
14,97,6
14,98,10
14,99,6
15,0,3
15,1,4
15,2,6
15,3,3
15,4,8
15,5,5
15,6,2
15,7,4
15,8,2
15,9,4
15,10,4
15,11,8
15,12,9
15,13,4
15,14,2
15,15,2
15,16,1
15,17,8
15,18,6
15,19,6
15,20,3
15,21,10
15,22,2
15,23,10
15,24,6
15,25,9
15,26,1
15,27,10
15,28,5
15,29,2
15,30,7
15,31,9
15,32,8
15,33,3
15,34,1
15,35,7
15,36,7
15,37,5
15,38,2
15,39,1
15,40,8
15,41,5
15,42,10
15,43,6
15,44,10
15,45,3
15,46,9
15,47,10
15,48,10
15,49,7
15,50,6
15,51,5
15,52,6
15,53,7
15,54,6
15,55,1
15,56,6
15,57,8
15,58,10
15,59,2
15,60,9
15,61,9
15,62,10
15,63,8
15,64,1
15,65,3
15,66,4
15,67,9
15,68,9
15,69,5
15,70,1
15,71,6
15,72,2
15,73,3
15,74,3
15,75,1
15,76,5
15,77,4
15,78,3
15,79,7
15,80,10
15,81,8
15,82,1
15,83,5
15,84,6
15,85,8
15,86,5
15,87,3
15,88,5
15,89,7
15,90,4
15,91,3
15,92,7
15,93,6
15,94,1
15,95,7
15,96,10
15,97,6
15,98,7
15,99,8
16,0,1
16,1,10
16,2,5
16,3,2
16,4,2
16,5,7
16,6,4
16,7,6
16,8,2
16,9,6
16,10,2
16,11,1
16,12,5
16,13,4
16,14,7
16,15,1
16,16,1
16,17,2
16,18,3
16,19,5
16,20,10
16,21,9
16,22,10
16,23,6
16,24,6
16,25,2
16,26,4
16,27,7
16,28,7
16,29,2
16,30,6
16,31,9
16,32,3
16,33,10
16,34,10
16,35,4
16,36,8
16,37,6
16,38,2
16,39,10
16,40,3
16,41,5
16,42,10
16,43,8
16,44,9
16,45,9
16,46,10
16,47,1
16,48,2
16,49,4
16,50,6
16,51,1
16,52,4
16,53,7
16,54,8
16,55,1
16,56,8
16,57,3
16,58,7
16,59,4
16,60,6
16,61,4
16,62,3
16,63,9
16,64,3
16,65,4
16,66,4
16,67,3
16,68,1
16,69,7
16,70,2
16,71,4
16,72,2
16,73,3
16,74,3
16,75,2
16,76,1
16,77,2
16,78,2
16,79,2
16,80,5
16,81,9
16,82,4
16,83,1
16,84,5
16,85,3
16,86,1
16,87,2
16,88,7
16,89,8
16,90,8
16,91,3
16,92,3
16,93,2
16,94,3
16,95,6
16,96,7
16,97,8
16,98,10
16,99,8
17,0,5
17,1,1
17,2,3
17,3,8
17,4,5
17,5,5
17,6,9
17,7,8
17,8,8
17,9,2
17,10,1
17,11,2
17,12,1
17,13,7
17,14,4
17,15,5
17,16,9
17,17,5
17,18,9
17,19,8
17,20,4
17,21,8
17,22,10
17,23,6
17,24,9
17,25,4
17,26,3
17,27,5
17,28,3
17,29,2
17,30,4
17,31,9
17,32,4
17,33,6
17,34,6
17,35,9
17,36,2
17,37,6
17,38,8
17,39,9
17,40,8
17,41,8
17,42,3
17,43,10
17,44,4
17,45,6
17,46,6
17,47,5
17,48,10
17,49,4
17,50,2
17,51,5
17,52,3
17,53,3
17,54,1
17,55,1
17,56,6
17,57,3
17,58,8
17,59,8
17,60,7
17,61,3
17,62,9
17,63,10
17,64,1
17,65,4
17,66,10
17,67,2
17,68,10
17,69,7
17,70,3
17,71,9
17,72,5
17,73,5
17,74,8
17,75,10
17,76,2
17,77,3
17,78,4
17,79,4
17,80,9
17,81,5
17,82,8
17,83,1
17,84,7
17,85,8
17,86,4
17,87,4
17,88,3
17,89,3
17,90,4
17,91,1
17,92,5
17,93,2
17,94,10
17,95,7
17,96,5
17,97,2
17,98,1
17,99,6
18,0,8
18,1,3
18,2,6
18,3,4
18,4,9
18,5,3
18,6,4
18,7,10
18,8,8
18,9,7
18,10,3
18,11,6
18,12,4
18,13,1
18,14,8
18,15,10
18,16,10
18,17,3
18,18,4
18,19,4
18,20,5
18,21,7
18,22,4
18,23,2
18,24,10
18,25,4
18,26,8
18,27,4
18,28,7
18,29,8
18,30,2
18,31,4
18,32,2
18,33,7
18,34,10
18,35,10
18,36,2
18,37,3
18,38,2
18,39,9
18,40,1
18,41,4
18,42,6
18,43,4
18,44,6
18,45,5
18,46,6
18,47,6
18,48,8
18,49,1
18,50,9
18,51,2
18,52,9
18,53,5
18,54,5
18,55,8
18,56,10
18,57,3
18,58,3
18,59,6
18,60,2
18,61,4
18,62,9
18,63,6
18,64,3
18,65,8
18,66,5
18,67,4
18,68,2
18,69,6
18,70,4
18,71,5
18,72,2
18,73,9
18,74,8
18,75,7
18,76,3
18,77,5
18,78,4
18,79,2
18,80,5
18,81,3
18,82,4
18,83,3
18,84,9
18,85,10
18,86,10
18,87,8
18,88,4
18,89,3
18,90,3
18,91,6
18,92,8
18,93,1
18,94,1
18,95,10
18,96,1
18,97,7
18,98,5
18,99,4
19,0,5
19,1,8
19,2,8
19,3,6
19,4,8
19,5,8
19,6,2
19,7,3
19,8,2
19,9,6
19,10,4
19,11,7
19,12,10
19,13,9
19,14,9
19,15,8
19,16,9
19,17,1
19,18,7
19,19,2
19,20,3
19,21,9
19,22,9
19,23,2
19,24,1
19,25,1
19,26,2
19,27,3
19,28,10
19,29,8
19,30,7
19,31,4
19,32,6
19,33,4
19,34,9
19,35,3
19,36,3
19,37,2
19,38,5
19,39,5
19,40,9
19,41,1
19,42,3
19,43,10
19,44,9
19,45,3
19,46,9
19,47,7
19,48,3
19,49,5
19,50,1
19,51,7
19,52,3
19,53,9
19,54,9
19,55,6
19,56,2
19,57,2
19,58,8
19,59,1
19,60,9
19,61,4
19,62,4
19,63,6
19,64,10
19,65,4
19,66,1
19,67,2
19,68,5
19,69,7
19,70,8
19,71,4
19,72,7
19,73,10
19,74,5
19,75,6
19,76,3
19,77,4
19,78,4
19,79,7
19,80,10
19,81,4
19,82,4
19,83,3
19,84,3
19,85,4
19,86,8
19,87,4
19,88,7
19,89,5
19,90,4
19,91,5
19,92,1
19,93,9
19,94,1
19,95,10
19,96,2
19,97,3
19,98,3
19,99,6
20,0,9
20,1,1
20,2,1
20,3,6
20,4,2
20,5,8
20,6,3
20,7,6
20,8,1
20,9,6
20,10,3
20,11,10
20,12,10
20,13,8
20,14,4
20,15,4
20,16,1
20,17,3
20,18,9
20,19,9
20,20,10
20,21,2
20,22,3
20,23,10
20,24,2
20,25,5
20,26,1
20,27,3
20,28,7
20,29,5
20,30,10
20,31,8
20,32,7
20,33,3
20,34,3
20,35,9
20,36,10
20,37,7
20,38,4
20,39,2
20,40,2
20,41,8
20,42,1
20,43,3
20,44,5
20,45,7
20,46,6
20,47,7
20,48,9
20,49,4
20,50,5
20,51,8
20,52,7
20,53,10
20,54,9
20,55,8
20,56,6
20,57,1
20,58,10
20,59,3
20,60,6
20,61,2
20,62,10
20,63,4
20,64,4
20,65,4
20,66,2
20,67,3
20,68,10
20,69,8
20,70,4
20,71,3
20,72,5
20,73,6
20,74,6
20,75,2
20,76,2
20,77,1
20,78,10
20,79,3
20,80,7
20,81,7
20,82,2
20,83,3
20,84,6
20,85,3
20,86,3
20,87,1
20,88,3
20,89,4
20,90,5
20,91,10
20,92,5
20,93,6
20,94,6
20,95,8
20,96,9
20,97,7
20,98,2
20,99,10
21,0,6
21,1,7
21,2,3
21,3,3
21,4,3
21,5,10
21,6,6
21,7,6
21,8,2
21,9,5
21,10,10
21,11,8
21,12,1
21,13,2
21,14,1
21,15,8
21,16,6
21,17,5
21,18,9
21,19,10
21,20,8
21,21,3
21,22,2
21,23,3
21,24,1
21,25,7
21,26,2
21,27,9
21,28,5
21,29,4
21,30,1
21,31,1
21,32,10
21,33,5
21,34,5
21,35,2
21,36,4
21,37,10
21,38,10
21,39,5
21,40,4
21,41,9
21,42,3
21,43,7
21,44,2
21,45,5
21,46,4
21,47,9
21,48,9
21,49,4
21,50,9
21,51,8
21,52,9
21,53,10
21,54,10
21,55,9
21,56,8
21,57,2
21,58,7
21,59,2
21,60,7
21,61,9
21,62,4
21,63,6
21,64,3
21,65,8
21,66,10
21,67,8
21,68,9
21,69,1
21,70,5
21,71,5
21,72,9
21,73,7
21,74,1
21,75,3
21,76,3
21,77,6
21,78,1
21,79,3
21,80,10
21,81,1
21,82,2
21,83,8
21,84,2
21,85,2
21,86,6
21,87,9
21,88,5
21,89,4
21,90,3
21,91,1
21,92,3
21,93,6
21,94,8
21,95,7
21,96,6
21,97,7
21,98,7
21,99,4
22,0,9
22,1,1
22,2,8
22,3,8
22,4,7
22,5,10
22,6,2
22,7,1
22,8,6
22,9,4
22,10,5
22,11,5
22,12,7
22,13,6
22,14,4
22,15,8
22,16,9
22,17,9
22,18,7
22,19,5
22,20,4
22,21,1
22,22,5
22,23,8
22,24,6
22,25,3
22,26,5
22,27,3
22,28,1
22,29,1
22,30,7
22,31,10
22,32,1
22,33,6
22,34,9
22,35,9
22,36,8
22,37,2
22,38,1
22,39,3
22,40,7
22,41,7
22,42,9
22,43,3
22,44,4
22,45,2
22,46,1
22,47,3
22,48,2
22,49,9
22,50,7
22,51,5
22,52,9
22,53,4
22,54,3
22,55,6
22,56,8
22,57,9
22,58,9
22,59,10
22,60,9
22,61,7
22,62,9
22,63,1
22,64,4
22,65,9
22,66,1
22,67,3
22,68,2
22,69,3
22,70,5
22,71,9
22,72,9
22,73,5
22,74,1
22,75,2
22,76,8
22,77,3
22,78,6
22,79,9
22,80,3
22,81,3
22,82,6
22,83,3
22,84,8
22,85,8
22,86,9
22,87,5
22,88,6
22,89,9
22,90,4
22,91,6
22,92,7
22,93,5
22,94,8
22,95,2
22,96,5
22,97,8
22,98,5
22,99,7
23,0,2
23,1,1
23,2,5
23,3,10
23,4,8
23,5,7
23,6,1
23,7,5
23,8,10
23,9,9
23,10,4
23,11,2
23,12,1
23,13,1
23,14,7
23,15,10
23,16,8
23,17,5
23,18,4
23,19,5
23,20,5
23,21,9
23,22,2
23,23,3
23,24,3
23,25,9
23,26,6
23,27,10
23,28,8
23,29,2
23,30,6
23,31,9
23,32,3
